  852.9075,  810.4570,  786.8024,  764.4829,  755.6999,  748.1063,  746.6283,  794.7069,  874.2094, 1016.7256, 1058.0036, 1029.7736, 1103.2295, 1184.1782, 1244.0734, 1351.4583, 1509.0606, 1720.0492, 1634.3585, 1511.1448, 1454.2604, 1347.0310, 1145.2647,  939.9299
  750.4876,  717.1231,  717.2428,  719.6575,  705.2377,  979.9772, 1289.0987, 1261.1739,  749.6568,  737.5950,  779.8206,  798.5158, 1535.1424, 2272.9909, 1262.5295,  908.4431,  993.9713, 1120.0915, 1634.3876, 1846.1421, 1551.1863, 1216.7629,  940.6427,  831.8210
 1026.0193, 1037.1593, 1028.9981, 1043.4112, 1041.6432, 1043.0673, 1090.4402, 1175.5398, 1293.6336, 1557.9749, 1601.8379, 1656.1256, 1618.5629, 1609.4213, 1578.7396, 1565.7511, 1525.9891, 1339.3852, 1075.7848, 1043.1208, 1080.7291, 1068.1601, 1040.4257, 1035.6648
  139.8168,  170.8115,  177.8413,  176.5972,  236.6586,  185.4437,  331.1172,  530.3402,  923.6101, 1253.3738, 1346.9452, 1205.2613,  923.6401,  802.0067,  647.0866,  598.3943,  498.3819,  386.6020,  488.0355,  435.7996,  359.6905,  245.5677,  181.5235,  150.7676
  719.5645,  734.7650,  678.6797,  680.8708,  587.4110,  632.7811,  542.3888,  631.8760,  718.5974,  707.6366,  735.4723,  718.3453,  677.2817,  643.3628,  638.5335,  624.8225,  729.4166,  876.9154,  980.2656, 1212.9492,  929.9443,  865.4756,  902.2205,  823.5428
 4532.6061, 4491.3091, 4420.0237, 4388.7999, 4939.3154, 6519.0002, 8834.9725,11257.9569,12754.3264,13876.6449,15468.6829,17323.0347,17984.6775,18096.2620,17576.5911,16743.7403,15809.1533,14568.6881,12383.1966,10697.4704, 8406.4521, 5936.6656, 4729.7679, 4557.8806
  456.3525,  378.7550,  372.4594,  336.8520,  319.3547,  318.7145,  490.8956,  925.5289, 1151.1437, 1323.8715, 1419.6754, 1393.5243, 1327.1837, 1203.8686, 1160.7766, 1146.8911, 1271.4177, 1372.8207, 1445.5784, 1496.7939, 1259.9000, 1293.5986, 1078.8753,  709.7604
  144.9649,  141.0667,  136.7046,  136.6484,  136.9040,  134.8956,  177.7597,  521.6610, 1040.4952,  989.0298,  607.4987,  420.5966,  408.5637,  399.1129,  382.7916,  292.2985,  245.7831,  229.6482,  222.7365,  261.1210,  284.0613,  266.9220,  215.1070,  165.9076
  405.8244,  384.7835,  376.5796,  369.4189,  378.9677,  575.7015,  730.3130,  833.0237, 1257.9398, 1374.2088, 1208.1959,  957.9157,  765.4856,  622.6372,  677.6499,  792.9035,  878.1032, 1044.3245, 1061.3761,  915.9645,  716.5902,  564.2828,  485.4169,  431.1633
  471.9084,  389.6962,  360.8967,  345.7964,  337.0886,  351.2704,  393.1069,  463.5182,  523.7981,  567.7203,  575.4241,  604.2705,  561.0525,  543.3658,  511.5010,  521.7909,  541.2467,  556.1554,  597.2016,  624.9047,  655.2770,  592.9269,  530.7024,  568.0267
  167.7953,  165.6174,  160.3995,  161.8587,  242.3089,  497.1221,  802.2442,  884.2493,  443.8898,  376.8225,  334.3619,  296.2933,  305.2116,  357.7204,  408.5154,  474.2256,  735.0489,  886.1759, 1153.6335,  772.7968,  530.1734,  365.4866,  238.0306,  179.1015
  363.4703,  250.9442,  240.7125,  252.6688,  284.8520,  352.8788,  741.5605, 1399.8568, 2029.6422, 2604.3024, 2476.6857, 2025.2862, 1737.1748, 1574.2099, 1481.6729, 1443.6344, 1361.6237, 1151.7308,  785.1159,  644.1970,  571.2891,  611.2950,  672.4183,  604.5713
  489.0510,  462.4039,  454.0181,  477.0676, 1158.7073,  721.4400,  893.2850,  941.6405, 1135.8254, 1076.3987,  631.7623,  720.1593,  995.6571, 1617.3476, 1371.4292, 1229.6544, 1247.6578, 1322.6030, 1198.0085, 1071.8440,  892.4635,  738.1277,  589.7143,  531.7670
  817.9251,  766.3728,  678.8852,  650.9100,  630.4555,  630.6523,  666.0471,  674.4585,  958.2199, 1117.1081, 1187.3109, 1279.3250, 1373.5943, 1406.7836, 1469.5095, 1527.0963, 1648.7219, 1651.7871, 1506.9691, 1359.7433, 1388.0103, 1304.3802, 1134.4785,  953.5718
  518.2196, 2174.0407, 3389.4812, 2268.7924,  959.5598,  595.9959,  643.6641,  938.3811, 1433.2571, 1455.9065, 1474.9978, 1725.7325, 3538.7426, 5023.9099, 4572.8510, 3682.2169, 2164.3739, 1251.5294, 1414.2179, 1099.7573,  855.0232,  559.8303,  431.8497,  384.8532
 1760.0025, 1983.5716, 1527.9624, 1292.4465, 1940.4247, 1760.0592, 2528.1570, 3360.1745, 2712.7039, 3803.9491, 5699.4844, 6011.9423, 5998.7424, 6660.8782, 6543.4125, 6194.9249, 5373.6624, 4352.6246, 4266.5858, 4404.2398, 3093.4707, 2303.8351, 2422.1169, 1884.3538
  482.4831,  319.5706,  277.6330,  272.4795,  260.7392,  271.6009,  301.1793,  432.9824,  554.2398,  568.7792,  520.4939,  779.1013, 1003.6607,  940.1411,  611.3620,  521.4378,  497.4715,  911.7999,  898.7596,  891.1792, 1810.9558, 2244.0766, 1436.1312,  792.1363
  156.5751,  147.9551,  144.0477,  143.3745,  140.8047,  164.4874,  193.3255,  143.8415,  -97.9566, -320.1974, -545.8638, -518.9685, -449.7794, -316.9643, -156.5213,   69.6746,  277.7693,  425.5777,  542.4081,  492.3364,  516.0074,  463.9630,  297.2493,  194.2849
  291.6736,  317.5444,  276.8134,  267.9676,  264.8684,  278.9319,  424.3550,  564.7843,  637.0301, 1092.5138, 1285.1583, 1225.4253, 1083.6603,  947.7521,  834.9679,  687.9397,  607.4185,  858.1514,  992.8732,  967.2943,  936.6810,  767.3515,  550.6032,  360.7579
  403.1492,  396.8918,  378.6663,  373.4310,  358.2762,  375.8810,  495.6400,  666.7769,  859.6997,  909.9347,  802.9475,  790.1952,  823.1665,  881.9618,  906.9977,  930.3191,  959.1297, 1267.9234, 1308.2377, 1134.6781,  987.0961,  755.2944,  538.8225,  443.3689
  245.3359,  226.2622,  229.5712,  218.6057,  204.8172,  232.6951,  419.6953,  570.4515,  722.7123,  618.3473,  549.0722,  582.5822,  546.9330,  508.9709,  477.0469,  437.3449,  481.2840,  588.2746, 1107.8633,  871.7796,  748.6153,  738.3738,  545.6660,  363.4005
       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan
  207.7780,  204.6361,  200.7213,  202.0145,  199.8506,  205.5694,  334.0466,  800.5998,  918.8376, 1001.4359, 1035.6130,  920.6940,  718.7389,  600.2431,  588.9246,  532.1888,  534.3998,  800.6925, 1354.0844, 1456.9402, 1139.8383,  954.2318,  501.6484,  237.3960
   71.2035, 3584.1595, 2053.9599,  398.8577,  130.4053,    2.5009,   62.8194,  377.0669, 1155.6088, 2089.0658, 2516.7705, 2729.9724, 2683.6039, 2481.3172, 1893.4442, 1292.2271,  743.0048,  308.5213,   94.7097,   12.6290,   -4.1883,   -0.6248,   -2.2043,   16.7158
  260.7915,  229.5024,  212.9170,  205.6942,  204.1700,  205.2300,  241.2522,  340.6384,  608.3480,  981.6827, 1226.7006, 1297.0850, 1183.7158,  992.3136,  928.1062,  835.4218,  768.6514,  728.5309,  672.5965,  592.6515,  545.6122,  533.0525,  443.0012,  327.3406
  749.6492,  699.7438,  589.8098,  567.8640,  932.5413, 2405.3533, 2988.4336,  713.8924,  757.3063, 3919.5548, 2274.0631, 1075.3894,  891.6238,  862.5163, 1129.0564, 1187.6583, 1184.0496, 1518.5272, 1209.3816, 1161.9125, 2709.7985, 1914.3234,  962.0565,  771.3530
  199.9204,  201.4446,  203.8536,  203.8377,  206.8900,  219.5427,  703.5671,  617.8279,  564.8896,  758.4721,  523.5133,  387.4428,  417.0917,  392.7323,  384.7488,  454.7929,  403.1876,  500.3065,  597.7808,  944.2871,  833.9344,  292.7431,  205.2782,  196.5748
